rating,text
1,"""Etui wygląda tak jak na zdjęciach. Jest bardzo cienkie i bardzo dobrze spasowane. Jeżeli chodzi o wygląd to jest rewelacja! Etui jest matowe z imitacją """"gumy"""" - rewelacyjne w dotyku. Co do wytrzymałości to trudno powiedzieć bo testuje dopiero pierwszy dzień ale raczej nie wygląda na bardzo solidne. Coś za coś, wcześniej miałem etui sylikonowe bardzo solidne ale wyglądało tragicznie i robiło z telefonu """"cegłę"""". Podsumowując polecam jeżeli komuś zależy na pewnym stopniu ochrony z zachowaniem wyglądu telefonu."""
1,"Idealny, bo kolor widoczny, czerwony a nie panieńsko różowy. Rant nad ekranem wystarczająco wystaje i chroni, kiedy telefon leży szkłem do płaskiego podłoża. To wcale nie jest takie oczywiste, bo inne etui do modelu Huawei P Smart 2019 mają ten rant za mały i szkło dotyka powierzchni, na której smartfon leży. Ponadto etui dobrze chroni przy upadkach - oczywiście z rozsądnych wysokości; rzutów z 1 pierwszego piętra nie wykonywaliśmy, ale przypadkowy upadek ze stołu na kafelki nie spowodował zniszczeń. A jest to z pozoru pokrowiec delikatny i o to chodzi - nie wygląda na pancerz lękliwego czołgisty. Zakłada się (do normalnego używania) i zdejmuje (gdy telefon ma wyglądać wizytowo) wygodnie, jest miło elastyczny. Dobrze dopasowany. Załączone szkiełko - w jakościowej normie."
1,"Super sprzęt, solidnie i elegancko zrobiony i wykończony, z bardzo przejrzystą apką do obsługi. Sprzątał dopiero raz, ale jak na razie efekty rewelacyjne. Mimo codziennego ręcznego odkurzania zebrał jeszcze mnóstwo kurzu i śmieci - widać, że „zagląda” w każdy zakamarek. Kolejny sprzęt Xiaomi w domu, z którego jesteśmy bardzo zadowoleni. Polecam!"
1,"Zdecydowanie polecam! Super wynalazek, trzeba uruchamiać 2 - 3 razy w tygodniu żeby podłoga błyszczała. Jednak nie zalecam całkowicie rezygnować z tradycyjnego odkurzacza, gdyż czasem trzeba odkurzyć w miejscach gdzie robot nie wjedzie. Nie wiem jak radzi sobie z dywanami, gdyż u mnie sprząta wyłącznie podłogi drewniane i gresy. Do takiego zastosowania polecam!"
1,"Te słuchawki nie są konkurencją dla modeli z podobnego pułapu cenowego, to konkurencja dla słuchawek za 300 - 500zł. Idealnie wykonane, super jakość dźwięku. Przetestowałem kilkanaście modeli, i żadne JBL czy Marshall Sony za właśnie 300 - 500 zł nie grały lepiej a wręcz przeciwnie. Bardzo dobrze trzymają się na głowie, dobrze izolują dźwięk zewnętrzny. POLECAM "
1,"""Bardzo długo szukałem słuchawek bezprzewodowych z wbudowanym odtwarzaczem mp3, tu jest czytnik kard microSD i to załatwia sprawę. Takich słuchawek nie robi żadna """"znana"""" firma - ani jednego modelu!!! Przetestowałem tańsze i to dramat, dźwięk słaby bateria 3h. Ten model byłby idealny, mają super bass, fajny wygląd i jakość wykonania, nic nie skrzypi nie puka. Byłby idealny gdyby nie ich ciężar, są dosyć ciężkie i przy np. nachylaniu się mają tendencję do zsuwania się z głowy. Coś za coś, jakoś dźwięku i ich funkcjonalność sprawiają, że ten model nie mam konkurencji. Ideałem były by słuchawki BLUEDIO model TM z funkcjami T2+, a;e ideały nie istnieją :-) Jeszcze co do samego dźwięku to tak jak model TM, T2 plus, nie można porównywać ze słuchawkami z podobnego pułapu cenowego, to inna liga, trzeba je porównywać do słuchawek za 200-300+ """
1,"Jak za tą cenę nie wiem czy można znaleźć lepszy produkt tego typu. Jest wydajniejszy niż zwykła kula disco. Najlepiej sprawuje się do dużych pomieszczeń i gdy jest umieszczona wysoko i daleko od miejsca docelowego padania laserów, nie tracąc przy tym na barwie kolorów. Ogólnie sprzęt polecam na imprezy itp. Żeby jednak nie było za kolorowo, otóż mikrofon nie działa zbyt dobrze i przy dużym oddaleniu od głośników nie wyczuwa basów co za tym idzie funkcja nie działa, lecz trzeba pamiętać o cenie która to niedociągnięcie wybacza.  Polecam"
1,"Na drukarce Ender 3 Pro i ustawieniach fabrycznych ten filament bardzo dobrze się spisuje, warstwy dobrze się sklejają (dla grubości warstwy od 0,1 do 0.4 takie testowałem) modele wychodzą bardzo dobrze, to mój pierwszy filament i pierwsza drukarka i obawiałem się czy tani filament może być dobry. Nie mam doświadczenia z innymi, ale z tego wydruki wychodzą tak samo dobre jak na fabrycznym filamencie, który był w komplecie z drukarką. Do pierwszych wydruków dla posiadacza swojej pierwszej drukarki mogę polecić:)"
1,"To drugi zakup takich ostrzy w tym sklepie na przestrzeni 11 miesięcy. Użytkowane trzy razy w tygodniu do golenia twarzy i całej głowy. Wymieniam z rozsądku, nie z potrzeby - poprzednie nie stępiły się jeszcze nadmiernie. Pracują cicho, golenie jest efektywne, zadowalające jak za taką cenę. Warunkiem trwałości ostrzy jest, aby przy czyszczeniu, myciu, nie zmieniać zespołów - część wirująca z częścią trwałą, które w czasie pracy docierają się wzajemnie (doświadczone na przestrzeni kilkudziesięciu lat używania maszynek rotacyjnych)."
1,"""Jest roznica miedzy nowym padem a tym zakupinoym.... Brak oryginalnego pudelka :). Pad porownalem z obecnie posiadanym i roznia sie kolorem. Przyciski chodza jednakowo. W pelni sprawny. Xboxa mam pierwszy raz i dla tych, ktorzy nie mieli wczesniej stycznosci informuje, ze aby podlaczyc kolejny pad na poczatku nalezy go podlaczyc przewodem i """"systemowo"""" dodac go do konta z ktorego korzystam. Dopiero po dodaniu bedzie sie laczyl bezprzewodowo."""
1,"Naprawdę fajna zabawka. Tnie i podpala papier, wypala bez problemu dziury w plastiku. Problem niestety stanowi ładowarka, która zupełnie nie jest przystosowana do polskich gniazdek elektrycznych. Wtyki są zrobione w taki sposób, że nie ma możliwości wpięcia do standardowego gniazda z kołnierzem i bolcem uziemienia. Musiałem dokupić specjalnie rozdzielacz i go modyfikować, wycinając kołnierze okalające wtyczkę."
1,"Etui dotarło w ekspresowym tempie radość córki trwała niestety krótko wkradła się pomyłka dotarło nie to etui które zamawiałyśmy. Po reklamacji @ na następny dzień otrzymałam wiadomość o uznaniu jej i wysłaniu następnego. Po kliku dniach radość mojej córki była ogromna otrzymała super-hiper etui, zgodne z opisem misternie zapakowane aby nie uległo zniszczeniu. Obsługa telefoniczna to Anioły. Polecam "
1,"Przed zakupem, na podstawie zdjęć dzbanek sprawiał wrażenie niestabilnego z powodu stosunkowo wąskiego dna. W rzeczywistości jest lepiej. Szkło sprawia wrażenie delikatnego po zdjęciu pokrywy, ale muszę przyznać, że dzbanek wygląda dużo bardziej elegancko niż dzbanki plastikowe. Podczas nalewania wody nie trzeba niczego otwierać - wieczko samo uchyla się pod ciężarem wody. Zastanawia mnie jak się wymienia baterię w lampce sygnalizacyjnej - nie ma o tym mowy w instrukcji. Ale nawet gdy się wyczerpie, to nie będzie to miało dużego znaczenia. To jest tylko taki bajer."
1,"Piękne etui, jestem z niego bardzo zadowolona. Na początku miało bardzo intensywny zapach takiego sztucznego materiału, kojarzy mi się z zapachem chińskich torebek i trudno było wytrzymać, ale po paru tygodniach wywietrzało i teraz już jest ok ;) Nie muszę mieć założonego szkła hartowanego na ekran, bo świetnie chroni wyświetlacz przed upadkami. Polecam ;)"
1,Kabel jest zajebisty właśnie czegoś takiego szukałem jedyną wadą może być to że ciężko wchodzi końcówka magnetyczna do gniazda ładującego telefon co może powodować uszkodzenie gniazda ładującego telefonu ale puki co jestem mega zadowolony niestety jestem zmuszony kupić drugi taki sam bo skoro ciężko końcówka wchodzi to i ciężko się ją wyciąga więc żeby nie chodzić wszędzie z kablem pasuje mieć jeden w domu a drugi w aucie.
1,"Nie spodziewałem się tak dobrej jakości dźwięku przy takiej cenie słuchawek bezprzewodowych i to jeszcze dotsów. Jestem niesamowicie zaskoczony. Na początku byłem trochę sceptycznie nastawiony. Nie liczyłem na nic specjalnego zważywszy na nieznanego chińskiego producenta i niską cenę. Zaskoczył mnie w nich przyjemny basik. Nie jest jakiejś wysokiej jakości, jednak uśmiech na twarzy gwarantowany. Gorąco polecam."
1,"""Antena zamontowana za oknem jako wariant ostateczny. Środek miasta, 1 piętro, pełno wysokich budynków, chociaż dość blisko nadajniki DVB-T. Wszystkie poprzednie próby z antenami pokojowymi i samoróbkami nic nie dały. Góra 3-4 programy w fatalnej jakości. Obecnie 40 programów ze wszystkich dostępnych MUX-ów w jakości bardzo dobrej bez wzmacniacza, którego nie montowałem. Ponadto kabel musiał być w 1 kawałku od anteny do TV. Niestety markowa płaska """"przejściówka"""" przez okno +2x złącze F tłumiła niemiłosiernie. Antena lekka i wydaje się dość solidna. Jedyny słaby punkt to mocowania plastikowe. Montaż 3-5min."""
1,"to już mój drugi ten model ekspresu (pierwszy wylądował w pracy), robi szybko genialną kawę- żadne rzadkie siki. Opcja niekapek- raczej średnio się sprawdza, no i w żadnym z nich (kupiłam pierwszy 3 lata temu) nie zauważyłm wyłącznia się po jakimś czasie, gdy o tym zapomnę... Tak czy owak smak kawy z tak niepozornego sprzętu wygrywa wszystko :)"
1,"To moj 2toster tej firmy. 1 spalil sie po 15latach, z mojej winy, poprostu zapomnialam go wylaczyl i grzal sie bez przerwy 20min. 2 ktory kupilam rowniez wydaje sie wytrzymaly, szybko sie nagrzewa, ladnie rumieni kanapki, rownomiernie i bardzo szybko. Uzywam go kilka razy w tygodniu. Nie przywiera nic do niego, nie wydaje brzydkiego zapachu palonego plastiku.  To nie pierwsza rzecz firmy clatronic jaka mam w domu, zawsze jestem zadowolona z zakupu."
1,"Trzeba ją mieć, ża tak powiem. Wykonanie znacznie lepsze niż oryginalnej szczotki Elektrolux. Kółka ma osadzone na metalowych osiach, zamocowanych do obudowy po obu ich stronach. W oryginale kóła są doczepione do boków szczotki plastikowymi półosiami i po kilku miesiącach odpadają (dwie szczotki tak mi się popsuły - Elektrolux uznał reklamację)."
1,"Płyn po rozcieńczeniu z wodą zostawiał mi kolorowe smugi. Dlatego warto zainwestować w ściereczkę z mikrofibry taką gumowatą :) i juz nie ma problemu. Płyn za to spisał się na mocnych zabrudzeniach, po paru sekundach namoczenia schodziły z szyb stare nieczystości np: gładź, opiłki atmosferyczne z zewnątrz - wszelakiego rodzaju, "
1,"Zawsze kupuję słuchawki w podobnym budżecie, te jak narazie sprawdzają się najlepiej. Dosyć mocny bass który nie zagłusza innych dźwięków, czyste brzmienie. Pady wygodne, słuchawki dobrze trzymają się głowy, uszy się nie pocą. Trzeba się przyzwyczaić do sprężynowego kabla. Na początku mocno naciskają na głowę ale chyba się przystosowują do głowy bo już tak tego nie czuję po kilku tygodniach używania"
1,"Etui ładne, duży wybór modeli pozwala na personalizację telefonu.  Szkło hartowane dodane w gratisie jest do tego modelu niekoniecznie najlepiej dopasowane - jednak nie jest to kwestia producenta etui, a ogólnie szkieł do tego modelu - szkło zakupione w innym miejscu jest dokładnie takie samo. Podsumowując, gratis nie został wykorzystany, jednak sam pokrowiec jest jak najbardziej satysfakcjonujący i w przystępnej cenie."
1,"""Telefon genialny, android 9.0, obsługa prosta/intuicyjna, prezencja super, korzystanie ze słuchawek po prostu inny wymiar:) należy tylko w ustawieniach znaleźć  """"Dźwięk"""" kliknąć i zjechać na dół i kliknąć  """"Zaawansowane"""" znowu zjechać w dół i kliknąć """"Słuchawki i efekty dźwiękowe""""  wybrać właściwy model słuchawek (ile tego), polecam też słuchać z apką Max Volume:)  I na koniec cena - no, bajka.  Szczerze polecam."""
1,"Świetna pomoc w oglądaniu filmów na smartfonie leząc w łóżko. Zamiast trzymać telefon w ręce mogę idealnie ustawić uchwyt nad głową. Trochę szkoda, ze uchwyt jest dość sztywny i nie mogę go aż tak wygiąć jak się spodziewałam, ale mogę go ustawić bez problemu nad łóżkiem. Uchwyt idealnie trzyma telefon i dobrze daje się przymocować do szafki. Korzystam tez z niego jako stojak do telefonu jak nagrywam film tego co robię na stole. "
1,"""Wyświetlacz naprawdę dobrej jakości, pomimo że wg mnie ma inne kolory niż oryginał. W moim odczuciu są bardziej żywe/głębsze co działa na in plus. Podczas przekładki trzeba odkleić ścieżki głośniczka które są przyklejone do tyłu wyświetlacza oryginalnego. Ten zamiennik tego nie posiada. Ścieżki pełnią funkcję mostka pomiędzy płytą główną a samym głośniczkiem. Podczas odklejania paznokciem+pensetą na ścieżce zostaje oryginalna taśma klejąca na ścieżkach, także wystarczy ją przyłożyć do nowego. To samo z a'la gumową uszczelką która znajduje się nad nią. Godzinka pracy z małym wkrętakiem i pensetą i telefon hula. A i u mnie musiałem delikatnie podciąć gumkę od czujnika światła, w nowym coś nie halo było z otworkami do pinów gumowych. Pomimo że nie działa podwójne stuknięcie w wyświetlacz aby go """"obudzić"""" tylko guzik z tyłu (winny nie musi być wcale wyświetlacz) cena/ jakość - 10/10  """
1,"Głośniki naprawdę wysokiej klasy. Dobrze wykonane. Posiadają dużą efektywność pracy nawet przy słabym zasilaniu. Mogę potwierdzić, że faktycznie dobrze grają już nawet z pod samego radia. W przyszłości powinien dojść wzmacniacz, więc efekt powinien być jeszcze lepszy. Zamontowałem je w Alfie Romeo 159 (sedan/kareta). Efekt jest naprawdę dobry w porównaniu do standardowych głośników. Drzwi zostały oczywiście wygłuszone.  Co do samych głośników, zwrotnica dodaje dużo możliwości ustawienia specyfiki dźwięku, tak aby dobrać wszystko pod nasze ucho. Jeżeli ktoś byłby zainteresowany wstawię poradnik montażu na forum alfaholicy. Nie mam porównania do brzemienia z innymi głośnikami np. focal, morel itd. Jednak na posiadaną wiedzę i osobiste odczucia odsłuchowe naprawdę polecam zestaw, dla osób szukających dosyć czystej góry (nie aż tak perfekcyjnej jak z kopułkami diamentowymi/jedwabnymi w kolumnach stereo), ale na porządnym dobry poziomie oraz mocnego, głębokiego kick basu. Osoby poszukujące takich doznań na pewno nie będą zawiedzione."
1,"Wcześniej kupiłem badziew od GreenCell i żył bym w nieswiadomości że można mieć tak szybki hub, przez roztargnienie pewnego dnia nie wziołem swojego huba i porzyczyłem ten od kolegi, to było jak przesiadka z skody do audi, zupełnie inna jakość i predkość działania, szczerze polecam produkty 4Apple_pl! Za te pięniądze lepszycgh hubów nie znajdziecie, a wiem co mówię jestem Informatykiem w dużym Corpo."
1,"Znakomita jakość w proporcji cena vs funkcjonalność. Kolory obrazków żywe, trwałe, odporne na zarysowania czy pobrudzenia, twarde zabezpieczenie, a jednak z zachowaniem delikatności. Folia, w której umieszczamy telefon/smartphone b.miękka, ale po zamontowaniu jest na tyle sztywna, że skutecznie trzyma się w całości. Bardzo dobrze dopasowane do danego modelu wcięcia na przyciski i aparat foto (warto wybrać poprawnie model). Wyginanie okładki na różne strony pozwala przyjemnie korzystać z funkcji takich jak postawienie na boku czy rozmowa z zamkniętym etui. Delikatne a jednak przydatne i skuteczne zamknięcie małą klapką zwiększa wygodę gdy chowamy etui z telefonem do kieszeni lub torby/plecaka. Polecam te produkty - to już trzeci produkt jaki nabyłem - wciąż zadowolony."
1,"Bardzo ładnie wykonany, zamek na długiej krawędzi chodzi super płynnie i jest elegancko wszyty, zapinana dodatkowa kieszonka jest idealna na mniejsze rzeczy, jak rysik czy telefon. Futerko w środku mięciutkie. Przez to jest trochę gruby, ale serio, to nic, iPad Air z klawiaturą mieści się dzięki temu bezpiecznie i bez żadnego problemu. Zdecydowanie wart swojej ceny!"
1,"Wszystko zgodne z opisem, kabel działa bez zarzutu kupiłem 5 sztuk z myślą że będzie mi się szybko psuł i będę musiał wymieniać jednak myślałem się i używam już pare dobrych miesięcy i działa bez zarzutu oraz brak jakiś uszkodzeń jakie widać w tanich kablach( głównie od androida gdzie zwykle kable trzeba było wymieniać co któryś miesiąc)"
1,"Urocze etui, eleganckie. Jak leży ekranem do dołu, to jest widoczne wśród bałaganu na biurku. Tył wymaga czyszczenia z odcisków palców (wystarczy rękawem), ale telefon trzyma się w ręku znakomicie dzięki matowym boczkom. Brzeg przedni wystaje na tyle, że jest zrównany z naklejonym szkłem 0,3 (9H), a to wystarczy do ochrony ekranu, kiedy telefon leży skierowany nim do powierzchni stołu. Kupiłem ze szkłem (świetne!) i nie żałuję - zdjąłem z ekranu fabryczną folię (delikatnie odkleiłem róg ostrym nożykiem - uwaga, nie zaciąć ekranu! - i powoli ściągnąłem). I to jest to, o co chodziło. Polecam."
1,"W środku nieraz zostają części owoców, które mogłyby być jeszcze wyciśnięte z soku, ale mimo to działa bez zarzutu, w miarę dobrze się myje, używam kilka miesięcy i nie miałam z nią żadnych problemów technicznych. Bez problemu radzi sobie i z marchewkami, i z pomarańczami. Ładny design, lepszy niż u innych marek:)"
1,"Skaner łatwo instaluje się w systemie (Windows 10), a oprogramowanie jest przejrzyste i funkcjonalne. Fajna opcja to skanowanie do PDF+OCR. Skanowanie zdjęć z automatycznym usuwaniem niedoskonałości również się sprawdza. Urządzenie ma kompaktowe wymiary i zasilane jest z portu USB, co pozwala podłączyć je do komputera bez dodatkowego kabla zasilającego - bardzo fajne rozwiązanie i mniej kabli na biurku. "
1,"Radio prod. niemieckiej więc j.polskiego nie ma ale sprache English i już staje się bardziej czytelne dla osoby przeciętnie znającej j. angielski. Długie naciśnięcie przycisku menu/info wprowadza do ustawień języka, daty, godziny ale te łapie automatycznie po złapaniu stacji chociażby FM. Dobra jakośc wykonania i odbioru - adekwatna do ceny. Żeby ustawić nasze polskie stacje trzeba przywrócić ustawienia fabryczne bo inaczej pierwsze na liście są germańskie bayerny. Może trochę za duże gabaryty ale oldies jest w modzie więc mi to nie przeszkadza. "
1,"Niedrogi, a działa. Jeśli projekt wymaga dokładnie Arduino Nano - idealny. Za to do bliżej nieokreślonych projektów: potrafi zaskoczyć. Przykładowo: - zamiast oryginalnego konwertera USB FTDI232 użyto chińskiego zamiennika CH340G. Trzeba to wiedzieć, żeby zainstalować dobre sterowniki na Windowsa (na Linuxie połączenie działa w mig). CH340G jest prostszy, niż FTDI232, więc odpada kilka możliwości haksowania sprzętowego. - Arduino Nano ma kilka bzdurnych założeń, np. działa tylko na zasilaniu 5V, sprzętowy UART jest zmarnowany na połączenie USB/bootloader."
1,"""Myślałem, że zepsuł mi się przycisk Home i dlatego nie działa TouchID z informacją, że """"Touch ID nie można aktywować na tym iPhonie"""", choć sam przycisk Home działał bez zarzutów. Przed wysnuciem pochopnych wniosków pomyślałem, że może to być wina taśmy, pomimo, że wszędzie w internecie ludzie piszą, że na 100% nie może to być wina taśmy.  Zaryzykowałem i... działa! TouchID śmiga bez zarzutów po podpięciu tej taśmy wraz z przyciskiem Home, także Polecam serdecznie! :D"""
1,"""uzywam jako odbiornik BT do wieży i do auta i sprawdza się super, jedyny (mały) minus za to że telefon łączy się po BT tylko w trybie multimediów a nie połączeń, więc nie da się odebrać rozmowy w trybie """"głośnomówiącym"""", w aucie to trochę przeszkadza (jeśli telefon nie ma dobrego głośniczka to trzeba odebrać """"klasycznie"""")"""
1,"kabel obsługuje quick charge, jest dobrze wykonany, ząbki bardzo solidnie trzymają końcówkę w złączu. producent jedynie mógłby pomyśleć o innym sposobie pakowania, gdyż osłona przewodu nie lubi mocnych zgięć, a w pudełku kabel jest dość wygięty (ale nie złamany). niby w niczym to nie przeszkadza, ale jakieś odbicie na żywotności mieć może. kabel dla ludzi, którzy dbają o przedmioty. "
1,"""Słuchawki dobrze wykonane , solidny przewód z oplotem nieplączący się , jakość dźwięku rewelacyjna głębokie basy , dobrze także słychać tło w utworach , """"mają ogromny zapas mocy"""" brak efektu stetoskopowego, solidnie wykonane bardzo dobre wytłumienie z zewnątrz wkładki dobrze się dopasowują i wygodnie leżą w uszach , jakość rozmów przez mikrofon bardzo dobra.  """
1,"Bardzo fajny sprzęt za małe pieniądze. Na pewno lepiej dopłacić trochę niż kupować te oscyloskopy do samodzielnego montażu które maja znacznie gorsze właściwości niż ten sprzęt. Więc jeżeli ktoś potrzebuje przyzwoitego oscyloskopu do prostych zadań, a nie ma pieniędzy lub miejsca na zwykły oscyloskop to ten sprzęcik bardzo fajnie się sprawdzi. Jedynie czego do czego mam zastrzeżenia to oprogramowanie które działa średnio, na szczęście są alternatywy :)"
1,"Przejściówki są świetne. Największym plusem jest to, że mają bardzo dobrze spasowany port usb. Dzięki temu, można je pozakładać do naszych kabli usb i już je tam zostawić. W ten sposób dostosowałem wszystkie swoje przewody do tego, by były kompatybilne z moim komputerem. Cena jest relatywnie niska jak na tak dobrą jakość. Polecam kupić większą liczbę w każdym z dostępnych kolorów i mieć spokój."
1,"Co tu dużo pisać - bdb, choć duże (większe niż konkurencyjny Dipol). Znaczna poprawa w odbiorze sygnału a co za tym idzie poprawia się prędkość internetu (w obie strony) a także pingi. Anteny posiadają bardzo porządne mocowania do masztu oraz przewody (w moim przypadku LMR240, który jest jednym z lepszych przewodów do tego typu anten). Antena jest faktycznie szerokopasmowa, nie ma problemu z odbiorem pasma 800Mhz, 1800Mhz oraz 2100MHz - co naturalnie sprawdziłem w swojej okolicy. Antena potrafi zebrać sygnał z nadajników oddalonych o nawet 10-15km (pomijam użyteczność takiego sygnału), wiec ciężko jej realnie nie polecić."
1,"Szkiełko w porównaniu do wielu innych tego typu faktycznie dobrze przylega (nie odpadło ani nie ruszyło się przez ponad miesiąc od założenia), dodatkowo nie zauważyłem przykrych efektów po jego zaaplikowaniu jak prześwietlenia, czy rozmycie obrazu. Samo szkło jak to hybryda jest odrobinę bardziej podatne na rysy jak klasyczne szkło, ale koszt zakupu i wymiany na nowe jest niewielki, więc nie ma o co robić problemu."
1,"Zdecydowanie polecam - w zalewnie tanich szkieł od innych firm (głównie z importu, różniące się nazwą) to jest naprawdę doskonale dopasowane (jak na szkło 2D), dokładnie tak jak na zdjęciach producenta. Szkło to nie posiada innych problemów typowych dla szkieł 2D (czyli kiepskiego dopasowania), ale także problemów szkieł 3D/5D, czyli kiepskiego kleju, braku frezów, dużych pasów powietrza, zbierającego się po krawędziach brudu itp. Dodatkowo szkło posiada faktyczną i dobrą warstwę oleofobową, poślizg palca jest bdb co też wcale nie jest takie powszechne w najtańszych szkiełkach. Cena również na plus, ponieważ w paczce mamy komplet 3 szybek.  PS: szkło jest tak docięte, że nie sprawia kłopotów z żadnym etui.  Nim zakupiłem te szkło miałem kilka różnych, wszystkie z nich nie zdały egzaminu na dłuższą metę - z tego jestem bardzo zadowolony."
1,"Bardzo fajne etui (jak za taką cenę) dobrze przylega, w zasadzie się nie brudzi, wystaje odrobinę ponad ekran, więc nie ma mowy o jakimś przypadkowym zarysowaniu tegoż. Oczywiście jak to twarde/sztywne tworzywo jest podatne na pęknięcia oraz złamania (jak się nie jest specjalnie ostrożnym). Natomiast to co jest bardzo istotne to fakt, że nie pogrubia za bardzo telefonu (można telefon zadokować w stacji ładowniczej - w moim przypadku Baseus Hemisphere), co nie z każdym etui jest możliwe. "
1,"Bardzo dobre anteny - deklarowane przez producenta parametry są realne (co nie zawsze jest normą). Anteny wykonane porządnie, nie są duże.  Poprawa w prędkości jest zauważalna, a antena jest faktycznie szerokopasmowa, więc nie ma problemu z agregacją pasm czy przełączeniem się miedzy nimi.  Jedyna realna wada (chociaż rozumiem powód takiego zagrania) to przewody wlutowane na stałe, z jednej strony mamy mniejszą stratą na sygnale, z drugiej jeśli ktoś kombinuje, zmienia położenie itp. to będzie z czasem zmuszony zakupić nowe anteny lub samodzielnie wymienić/zarobić odpowiednie złącze.  Cena jest również bardzo uczciwa jak za taką jakość, dodatkowo kupujemy produkt krajowy, a nie wynalazki."
1,"Ta recenzja może się wydawać głupia z punktu opisywanego produktu, ale postanowiłem ją mimo wszystko zamieścić. Jako osoba, która mimo wszystko dba o czystość na swoim stanowisku przy komputerze oraz o elektronikę ogólnie, od jakiegoś czasu szukałem dobrego i stosunkowo taniego rozwiązania, które mi to umożliwi.  W przeszłości wielokrotnie korzystałem z różnych, stosunkowo tanich żeli, nawilżonych ściereczek, różnych płynów/clenarów do szkła a także alkoholu izopropylenowego. O ile w doczyszczenie szkła za pomocą odpowiedniego płynu czy alkoholu to nie jest wielkim problemem, o tyle doczyszczenie np: monitora czy telewizora tak aby nie pozostawić na nim żadnych smug (także pod światło) to już nie jest taka prosta sprawa, sama szmatka to tylko połowa sukcesu.   Stąd też polecam ów produkt, ponieważ elegancko idzie doczyścić powierzchnie szklane jak obiektywy aparatów, ekrany telefonów/tabletów czy monitory/TV gdzie matryce często nie są zabezpieczone szkłem a matowe, przez co bardzo łatwo narobić smug, które później irytują.  Cena się może wydawać wysoka jak za niewielką ilość żelu (który swoją drogą jest bardzo wydajny - na telefon czy tablet wystarczy jedno psiknięcie, na monitor o typowej przekątnej dwa-trzy) oraz ściereczkę (która jest porządna, żadna tania mikrofibra, porządnie obszyta po bokach, odpowiednio gruba więc się nie rozwarstwia/nie pruje).  Pewnie gdyby ktoś się uparł to mógłby tym wyczyścić inne szklane powierzchnie jak okno, półki w lodówce czy drzwiczki do mikrofalówki - ale nie przesadzajmy ;)  Polecam absolutnie każdej osobie, która pragnie wspierać lokalny biznes oraz utrzymać swoją elektronikę w czystości.  PS: do wyczyszczenia okularów także się nadaje ;)"
1,"Dobry dzbanek filtrujący o dużej pojemności. Ładny i z dobrych materiałów. Wcześniej miałem ten sam dzbanek ale o mniejszej pojemności. Wskaźnik na pokrywce każe wymieniać filtr dosyć często, ale ja wymieniam co półtora do dwóch miesięcy i to daje radę. Można stosować zamienniki filtrów i też wszystko działa.  Z racji tego, że jest przeźroczysty to bardzo szybko widać jak się brudzi i jeżeli jesteś estetą to czeka cię częste mycie. "
1,"Mikrofon super, kupiłem od razu dwie sztuki. Miałem już styczność z tym mikrofonem i tym modelem, więc zakup był bardzo przemyślany. Za tą cenę nie znajdziemy lepszego mikrofonu, któremu tak można ustawić brzmienie. Korzystam go do trąbki w sekcji dętej; na estradach lub w klubach. Nie sprzęga, nie pobiera dużo energii z baterii. Do solowego grania używam już innego mikrofonu z wysokiej półki, na statywie i polecam Superlux jako drugi mikrofon do grania sekcyjnego. Brzmienie w ok. 80% naturalne."
1,"Świetnie wykonane, dokładnie tak jak chciałem. Użytkuję już jakiś czas i póki co dobrze się trzyma. Na początku czuć druk choć nie jakoś straszliwie. Bez problemu telefon mógł leżeć obok i nie przeszkadzał. Jeśli nie ma się nawyku wąchania etui to tragedii nie będzie ;) Zapach wietrzeje w miarę szybko. Polecam, kolory wychodzą świetne."
1,"Jak najbardziej polecam, zestaw świetni się sprawdza, wszystkie bity namagnetyzowane, nawet podstawka na bity przyciąga śrubki, przydatne rozwiązanie. Początkowo nie mogłem się połapać jak się otwiera (tak wiem, Janusz technologii), ale okazało się, że wystarczy jaśniejszy platik wcisnąć i się fajnie wysuwa. Swoją drogą fajne rozwiązanie, całość zajmuje mało miejsca, w środku wszystkie niezbędne mi końcówki, do tego penceta, polecam, warto ;)"
1,"Bardzo dobra bateria. Żałuje, że długo zwlekałem z zakupem, ponieważ praca na niej daje mega komfort. Trzyma na tyle długo, że praktycznie zapomniałem co to jest zasilacz do lapka. Jak wyświetla się komunikat o rozładowaniu, to spokojnie można dokończyć prace po czym podłączyć zasilacz, a w efekcie wcale nie pracuję na zasilaczu. Np w tym momencie mam jeszcze 46% baterii, i czas do rozładowania 3 godziny i 41 minut ... i wiem że tyle właśnie jeszcze na niej popracuję :-) KONKRETNY PRODUKT !!!"
1,"Idealny softbox do amatorskiego studia. Daje dużo światła o doskonałej barwie. Niezastąpiony gdy trzeba doświetlić pomieszczenie do nagrania lub wykonania serii zdjęć. Umożliwia regulację intensywności oświetlenia dzięki dwóm przełącznikom on-off. Żarówki wysokiej jakości - świecą równo, zachowując identyczną barwę. Sam statyw trochę chwiejny i trzeba uważać żeby o niego nie zahaczyć i przypadkiem go nie przewrócić."
1," Ogólnie super paczka była u mnie na drugi dzień więc ekspres, kontakt z kolientem rewelacja informacja na każdym kroku. Etui dobrej jakości, szkło niestety po dwóch dniach   jest już uszkodzone, nie wiem czy to moje zdolności, czy porostu słaba jakość towaru. Podsumowując jestem zadowolona z zakupu. Polecam "
